	price	voyageurs	nb_chambres	nb_lits	nb_sdb	Jacuzzi	Barbecue	Lit_pour_bébé	Extincteur	Ustensiles_de_barbecue	Jardin_privé(e),_Clôture_intégrale	Piscine	Salle_de_sport
1278	24	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1279	142	6.0	3	5.0	1	1	1	0	0	0	0	0	0
1280	100	6.0	2	3.0	1	0	1	1	0	1	0	0	0
1281	171	2.0	0	1.0	1	1	0	0	0	0	0	0	0
1282	800	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1283	829	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1284	24	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1285	190	10.0	4	5.0	1	0	0	0	0	0	0	0	0
1286	190	10.0	4	5.0	1	0	0	0	0	0	0	0	0
1287	170	4.0	2	3.0	1	1	1	1	0	0	0	0	0
1288	246	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1289	111	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1290	69	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1291	95	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1292	220	4.0	1	4.0	1	0	1	1	1	1	1	0	0
1293	54	2.0	0	1.0	1	0	0	1	0	0	1	0	0
1294	94	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1295	45	4.0	0	2.0	1	0	0	0	0	0	0	0	0
1296	45	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1297	84	3.0	0	2.0	1	0	0	1	1	0	0	0	0
1298	29	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1299	100	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1300	103	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1301	80	4.0	0	2.0	1	0	0	0	0	0	0	0	0
1302	36	4.0	0	2.0	1	0	0	0	0	0	0	0	0
1303	19	3.0	1	1.0	1	0	0	0	0	0	0	0	0
1304	37	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1305	34	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1306	34	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1307	32	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1308	50	2.0	1	1.0	1	0	0	0	0	0	0	1	0
1309	36	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1310	30	3.0	0	1.0	1	0	0	0	0	0	0	0	0
1311	35	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1312	36	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1313	26	3.0	1	1.0	1	0	0	0	0	0	0	0	0
1314	35	3.0	0	1.0	1	0	0	0	0	0	0	0	0
1315	30	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1316	39	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1317	32	2.0	1	1.0	1	0	1	0	0	1	0	0	0
1318	32	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1319	30	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1320	35	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1321	35	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1322	35	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1323	35	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1324	35	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1325	25	2.0	1	2.0	1	0	0	0	1	0	0	0	0
1326	35	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1327	23	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1328	37	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1329	10	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1330	37	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1331	25	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1332	32	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1333	33	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1334	75	3.0	1	2.0	1	0	1	1	0	0	1	0	0
1335	32	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1336	35	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1337	18	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1338	27	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1339	30	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1340	38	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1341	32	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1342	143	2.0	0	1.0	1	0	0	0	0	0	0	1	0
1343	32	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1344	32	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1345	37	2.0	1	2.0	1	0	0	0	0	0	1	0	0
1346	23	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1347	34	4.0	1	3.0	1	0	0	0	0	0	0	0	0
1348	77	2.0	0	1.0	1	0	1	0	0	0	0	0	0
1349	35	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1350	20	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1351	35	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1352	30	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1353	25	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1354	30	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1355	27	2.0	1	2.0	1	0	0	0	0	1	0	0	0
1356	34	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1357	36	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1358	14	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1359	39	2.0	0	1.0	1	0	1	0	0	0	0	0	0
1360	26	4.0	0	3.0	1	0	0	1	1	0	0	0	0
1361	35	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1362	23	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1363	36	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1364	25	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1365	32	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1366	32	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1367	23	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1368	29	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1369	30	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1370	22	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1371	14	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1372	35	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1373	35	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1374	32	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1375	26	4.0	0	3.0	1	0	0	1	1	0	0	0	0
1376	36	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1377	25	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1378	32	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1379	25	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1380	144	4.0	1	2.0	1	1	0	0	1	0	0	0	0
1381	150	2.0	1	1.0	1	1	0	0	0	0	0	0	0
1382	110	4.0	1	1.0	1	1	0	0	0	0	0	0	0
1383	130	4.0	2	2.0	1	1	0	0	0	0	1	0	0
1384	149	8.0	2	5.0	1	0	0	1	1	0	0	0	0
1385	171	5.0	2	2.0	1	1	0	0	0	0	1	0	0
1386	114	4.0	2	2.0	1	1	0	0	0	0	0	0	0
1387	65	2.0	0	1.0	1	0	1	0	0	0	0	0	0
1388	162	4.0	1	2.0	1	1	0	0	0	0	1	0	0
1389	114	4.0	1	1.0	1	1	0	1	0	0	0	0	0
1390	140	4.0	2	3.0	1	1	1	0	0	1	0	1	0
1391	150	4.0	1	3.0	1	1	0	0	0	0	0	0	0
1392	129	4.0	2	4.0	1	0	0	1	0	0	0	0	0
1393	176	4.0	1	2.0	1	1	0	0	0	0	0	0	0
1394	140	4.0	2	4.0	1	0	0	1	0	0	0	0	0
1395	54	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1396	114	4.0	1	1.0	1	1	0	1	0	0	0	0	0
1397	168	2.0	1	2.0	1	1	1	0	0	0	0	0	0
1398	62	2.0	0	1.0	1	0	0	1	0	0	0	0	0
1399	133	2.0	1	1.0	1	0	0	0	0	0	0	0	1
1400	45	2.0	0	1.0	1	0	0	0	1	0	0	0	0
1401	140	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1402	125	3.0	0	1.0	1	1	0	0	0	0	0	1	0
1403	120	6.0	2	3.0	1	1	1	0	0	1	1	0	0
1404	141	6.0	1	3.0	1	1	0	0	0	0	0	0	0
1405	130	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1406	168	2.0	1	1.0	1	1	0	0	0	0	0	0	0
1407	105	2.0	1	1.0	1	0	0	0	1	0	0	1	1
1408	170	2.0	1	1.0	1	1	1	0	0	0	0	0	0
1409	110	4.0	1	1.0	1	1	0	0	1	0	0	0	0
1410	114	2.0	1	1.0	1	1	1	1	1	1	0	0	1
1411	124	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1412	122	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1413	145	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1414	124	4.0	2	2.0	1	0	0	1	0	0	0	0	0
1415	125	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1416	131	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1417	199	6.0	2	3.0	1	0	0	0	0	1	1	0	0
1418	195	3.0	2	3.0	1	0	0	0	0	0	0	0	0
1419	229	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1420	171	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1421	188	4.0	2	2.0	1	0	0	1	0	0	0	0	0
1422	160	4.0	2	3.0	1	0	0	0	1	0	0	0	0
1423	180	4.0	2	3.0	1	0	0	0	0	0	0	1	0
1424	222	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1425	52	3.0	1	1.0	1	0	0	1	0	0	0	1	0
1426	171	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1427	185	4.0	2	2.0	1	0	1	0	0	1	0	0	0
1428	190	6.0	3	4.0	1	0	0	0	0	0	0	0	0
1429	200	4.0	2	2.0	1	0	1	0	0	0	1	0	0
1430	160	4.0	2	3.0	1	0	0	0	1	0	0	0	0
1431	58	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1432	200	5.0	2	4.0	1	0	0	0	0	0	0	0	0
1433	198	4.0	2	2.0	1	0	0	1	0	0	0	0	0
1434	179	4.0	1	1.0	1	1	0	0	1	0	0	0	0
1435	180	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1436	190	5.0	3	5.0	1	1	1	0	1	1	1	0	0
1437	195	6.0	1	2.0	1	0	0	1	0	0	0	0	0
1438	189	6.0	3	4.0	1	0	0	1	0	0	0	0	0
1439	222	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1440	180	4.0	2	2.0	1	0	1	0	0	0	0	1	0
1441	247	2.0	0	1.0	1	0	0	1	1	0	0	0	0
1442	185	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1443	195	6.0	1	2.0	1	0	0	1	0	0	0	0	0
1444	250	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1445	200	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1446	196	6.0	2	3.0	1	0	0	1	0	0	1	0	0
1447	189	5.0	2	3.0	1	0	0	0	0	0	0	0	0
1448	200	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1449	200	5.0	2	2.0	1	0	0	0	0	0	0	1	0
1450	230	6.0	2	3.0	1	0	0	1	0	0	0	0	0
1451	240	4.0	1	2.0	1	0	0	1	1	0	0	0	0
1452	234	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1453	189	6.0	2	2.0	1	0	0	0	0	0	0	1	0
1454	190	4.0	2	2.0	1	1	0	0	0	0	0	0	0
1455	198	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1456	180	6.0	2	2.0	1	0	0	0	0	0	0	0	0
1457	180	6.0	2	2.0	1	0	0	0	0	0	0	0	0
1458	180	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1459	204	6.0	2	4.0	1	0	0	0	0	0	0	0	0
1460	234	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1461	123	4.0	1	3.0	1	0	0	0	1	0	0	0	0
1462	228	4.0	2	2.0	1	0	0	1	0	0	0	0	0
1463	151	4.0	1	2.0	1	0	1	0	1	0	0	1	0
1464	188	5.0	2	3.0	1	0	0	0	0	0	0	0	0
1465	188	4.0	2	2.0	1	0	1	0	0	0	0	0	0
1466	236	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1467	180	6.0	2	3.0	1	0	0	0	0	1	0	0	0
1468	212	7.0	3	5.0	1	0	0	0	0	0	0	0	0
1469	215	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1470	123	4.0	1	3.0	1	0	0	0	1	0	0	0	0
1471	180	6.0	2	3.0	1	0	0	0	0	1	0	0	0
1472	212	7.0	3	5.0	1	0	0	0	0	0	0	0	0
1473	215	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1474	190	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1475	171	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1476	220	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1477	212	4.0	2	2.0	1	0	1	0	0	0	0	0	0
1478	212	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1479	313	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1480	236	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1481	188	4.0	1	2.0	1	0	1	0	0	0	0	0	0
1482	226	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1483	190	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1484	212	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1485	219	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1486	210	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1487	190	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1488	207	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1489	185	5.0	2	3.0	1	0	1	1	0	1	0	0	0
1490	195	4.0	2	2.0	1	1	0	0	1	0	0	0	0
1491	187	4.0	2	2.0	1	0	0	1	0	0	0	0	0
1492	218	3.0	2	3.0	1	0	0	1	0	0	0	0	0
1493	131	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1494	146	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1495	144	3.0	1	3.0	1	0	0	0	0	0	0	0	0
1496	140	2.0	1	1.0	1	0	1	0	1	0	0	0	0
1497	129	4.0	2	3.0	1	0	0	1	1	0	0	0	0
1498	145	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1499	138	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1500	124	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1501	122	4.0	0	2.0	1	0	0	1	0	0	0	0	0
1502	125	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1503	114	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1504	157	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1505	140	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1506	125	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1507	115	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1508	150	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1509	143	4.0	1	2.0	1	0	1	1	0	0	0	0	0
1510	171	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1511	150	4.0	2	4.0	1	0	0	0	0	0	0	0	0
1512	126	3.0	1	2.0	1	0	0	1	0	0	0	0	0
1513	125	3.0	1	1.0	1	0	0	0	0	0	0	0	0
1514	140	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1515	143	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1516	130	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1517	144	6.0	2	2.0	1	0	0	1	1	0	0	0	0
1518	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1519	132	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1520	155	6.0	1	3.0	1	0	0	1	0	0	0	0	0
1521	124	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1522	124	4.0	1	3.0	1	0	0	0	0	0	0	0	0
1523	130	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1524	135	5.0	2	3.0	1	0	0	0	0	0	1	0	0
1525	138	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1526	134	4.0	2	3.0	1	0	0	0	1	0	0	0	0
1527	120	2.0	1	1.0	1	0	1	1	0	1	0	0	0
1528	135	6.0	2	3.0	1	0	0	1	0	0	0	0	0
1529	130	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1530	155	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1531	127	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1532	126	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1533	135	4.0	2	4.0	1	0	0	0	0	0	0	0	0
1534	165	5.0	1	3.0	1	0	0	0	0	0	0	0	0
1535	125	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1536	140	2.0	1	1.0	1	0	0	1	1	0	1	0	0
1537	125	3.0	2	3.0	1	0	0	0	1	0	0	0	0
1538	140	3.0	1	2.0	1	0	0	1	0	0	0	0	0
1539	130	4.0	2	4.0	1	0	0	1	0	0	0	0	0
1540	157	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1541	135	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1542	134	4.0	1	2.0	1	0	0	1	1	0	0	0	0
1543	130	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1544	125	6.0	3	3.0	1	0	1	1	0	1	0	0	0
1545	128	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1546	128	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1547	157	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1548	135	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1549	130	6.0	3	3.0	1	0	0	0	0	0	0	0	0
1550	163	6.0	2	3.0	1	0	0	1	1	0	0	0	0
1551	170	3.0	1	2.0	1	0	0	0	0	0	0	1	0
1552	144	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1553	130	4.0	2	4.0	1	0	0	1	0	0	0	0	0
1554	130	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1555	141	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1556	157	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1557	143	6.0	2	3.0	1	0	0	1	0	0	0	0	0
1558	142	5.0	2	3.0	1	0	0	0	0	0	0	0	0
1559	120	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1560	150	4.0	1	3.0	1	0	0	1	0	0	0	0	0
1561	131	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1562	143	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1563	152	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1564	157	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1565	159	5.0	2	3.0	1	0	0	1	0	0	0	0	0
1566	135	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1567	130	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1568	132	5.0	1	2.0	1	0	0	0	0	0	0	0	0
1569	124	3.0	1	1.0	1	0	1	0	1	1	1	1	0
1570	146	4.0	2	2.0	1	0	0	1	0	0	0	0	0
1571	120	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1572	150	4.0	2	3.0	1	0	0	1	0	0	0	0	0
1573	141	5.0	2	3.0	1	0	0	0	0	0	0	0	0
1574	128	4.0	2	2.0	1	0	1	0	0	1	0	0	0
1575	124	4.0	1	1.0	1	0	0	0	1	0	0	0	0
1576	149	4.0	0	2.0	1	0	0	0	0	0	0	0	0
1577	142	6.0	2	3.0	1	0	0	0	1	0	0	0	0
1578	132	5.0	2	2.0	1	0	0	0	0	0	0	0	0
1579	133	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1580	157	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1581	115	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1582	140	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1583	131	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1584	140	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1585	140	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1586	161	4.0	1	2.0	1	0	0	0	1	0	1	0	0
1587	122	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1588	146	4.0	2	2.0	1	0	0	1	0	0	0	0	0
1589	126	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1590	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1591	124	3.0	1	1.0	1	0	1	0	1	1	1	1	0
1592	140	2.0	1	1.0	1	0	0	1	1	0	1	0	0
1593	135	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1594	120	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1595	156	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1596	140	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1597	122	4.0	1	3.0	1	0	0	1	0	0	0	0	0
1598	128	4.0	2	2.0	1	0	1	0	0	1	0	0	0
1599	115	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1600	115	4.0	2	2.0	1	0	0	0	1	0	0	0	0
1601	125	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1602	120	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1603	135	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1604	136	6.0	2	4.0	1	0	0	0	0	0	0	0	0
1605	130	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1606	126	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1607	120	4.0	1	4.0	1	0	0	0	0	0	0	0	0
1608	176	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1609	124	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1610	125	4.0	1	3.0	1	0	1	1	0	1	0	0	0
1611	100	6.0	2	3.0	1	0	0	1	1	0	0	0	0
1612	122	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1613	134	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1614	160	3.0	1	2.0	1	0	0	1	0	0	0	0	0
1615	160	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1616	120	4.0	1	4.0	1	0	0	0	0	0	0	0	0
1617	176	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1618	130	5.0	1	3.0	1	0	0	0	0	0	0	0	0
1619	126	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1620	131	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1621	156	2.0	1	2.0	1	0	0	0	1	0	0	0	0
1622	124	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1623	133	2.0	1	1.0	1	0	0	1	1	0	0	0	0
1624	140	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1625	152	2.0	1	1.0	1	0	0	0	0	0	0	1	0
1626	130	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1627	133	4.0	2	3.0	1	0	1	0	0	0	0	0	0
1628	174	3.0	1	2.0	1	0	0	1	0	0	0	0	0
1629	134	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1630	133	4.0	2	3.0	1	0	1	0	0	0	0	0	0
1631	134	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1632	134	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1633	133	6.0	2	4.0	1	0	0	1	0	1	1	0	0
1634	120	2.0	1	3.0	1	0	0	0	0	0	0	0	0
1635	130	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1636	133	3.0	0	2.0	1	0	0	0	1	0	0	0	0
1637	160	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1638	150	4.0	2	2.0	1	0	0	1	0	0	0	0	0
1639	123	2.0	1	2.0	1	0	1	0	0	1	0	0	0
1640	135	5.0	2	3.0	1	0	0	1	0	0	0	0	0
1641	130	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1642	125	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1643	155	5.0	2	4.0	1	0	0	0	0	0	0	0	0
1644	126	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1645	140	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1646	135	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1647	128	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1648	140	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1649	152	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1650	120	4.0	1	2.0	1	0	0	0	0	1	1	0	0
1651	135	6.0	2	3.0	1	0	0	0	0	0	1	0	0
1652	155	2.0	0	1.0	1	0	0	1	1	0	0	0	0
1653	151	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1654	145	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1655	145	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1656	100	6.0	2	3.0	1	0	0	1	1	0	0	0	0
1657	144	4.0	1	2.0	1	0	1	1	1	0	0	0	0
1658	140	4.0	2	3.0	1	1	1	0	0	1	0	0	0
1659	150	6.0	2	5.0	1	0	0	0	0	0	0	0	0
1660	125	4.0	1	3.0	1	0	1	1	0	1	0	0	0
1661	124	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1662	152	2.0	1	1.0	1	0	0	0	0	0	0	1	0
1663	141	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1664	126	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1665	171	4.0	1	2.0	1	0	1	0	0	0	1	0	0
1666	133	2.0	1	1.0	1	0	0	1	1	0	0	0	0
1667	136	5.0	1	3.0	1	0	1	0	1	1	1	0	0
1668	156	2.0	1	2.0	1	0	0	0	1	0	0	0	0
1669	120	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1670	125	3.0	2	2.0	1	0	0	1	0	0	0	0	0
1671	150	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1672	108	4.0	2	4.0	1	0	0	0	0	1	0	0	0
1673	133	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1674	158	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1675	141	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1676	145	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1677	133	4.0	2	3.0	1	0	1	0	0	0	0	0	0
1678	130	4.0	2	3.0	1	0	1	0	0	1	1	0	0
1679	123	2.0	1	2.0	1	0	1	0	0	1	0	0	0
1680	135	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1681	144	4.0	1	2.0	1	0	1	1	1	0	0	0	0
1682	118	4.0	0	2.0	1	0	0	0	0	0	0	0	0
1683	104	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1684	110	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1685	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1686	95	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1687	90	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1688	106	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1689	99	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1690	113	4.0	0	2.0	1	0	0	0	1	0	0	0	0
1691	99	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1692	100	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1693	96	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1694	98	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1695	98	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1696	95	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1697	98	4.0	1	2.0	1	0	0	0	0	0	0	0	0
